統一編號,公司名稱,公司地址,實收資本額,核准設立日期,營業地址（財政資訊中心匯入）,行業代號（財政資訊中心匯入）,財政資訊中心匯入日期,股票代號（金融監督管理委員會匯入）,產業別（金融監督管理委員會匯入）,金融監督管理委員會匯入日期,商標資料（智慧財產局匯入）,智慧財產局匯入日期
27515831,新榮造漆有限公司,桃園市楊梅區員本里民隆路18號,0.0,931216.0,桃園市楊梅區員本里民隆路１８號,"181099,199099,192013,",02-AUG-20,,,,,
27893236,優成興業有限公司,桃園市觀音區草漯里大同二路12之1號,0.0,940915.0,桃園市觀音區草漯里大同二路１２─１號,"181099,199099,462099,",02-AUG-20,,,,,
28137576,永鼎科技有限公司,桃園市新屋區永安里永福路736號1樓,,950331.0,桃園市新屋區永安里１２鄰永福路７３６號１樓,"181099,269999,461515,249100",02-AUG-20,,,,,
28151942,派德克管路科技有限公司,桃園市中壢區中園路137號,0.0,950418.0,桃園市中壢區仁義里中園路１３７號２樓,"422016,433212,181099,462099",02-AUG-20,,,,,
28329407,久資化工科技股份有限公司,桃園市觀音區白玉南路818號,115000000.0,950606.0,桃園市觀音區白玉里白玉南路８１８號,"462099,181015,461400,",02-AUG-20,,,,,
28330410,雷賽克實業股份有限公司,桃園市蘆竹區內厝里內溪路53之3號,71000000.0,950606.0,桃園市蘆竹區內厝里１４鄰內溪路５３－３號,"181099,199099,462099,451099",02-AUG-20,,,,,
28333802,盛利威實業有限公司,桃園市蘆竹區南崁路二段228巷277弄9號,0.0,950612.0,桃園市蘆竹區長興里南崁路二段２２８巷２２７弄９號,"181015,,,",02-AUG-20,,,,,
28350098,聯銓氣體工業股份有限公司,桃園市中壢區內定里松江北路26號,1000000.0,950703.0,桃園市中壢區內定里松江北路２６號,"462099,181099,200211,457112",02-AUG-20,,,,,
28501125,綵翊科技股份有限公司,桃園市中壢區元化路275之4號2樓,1000000.0,951017.0,桃園市中壢區新街里元化路２７５─４號２樓,"382111,381111,181099,181014",02-AUG-20,,,,,
28700052,成加環保科技股份有限公司,桃園市中壢區過嶺里福祥路346巷12號,10000000.0,960806.0,桃園市中壢區過嶺里福祥路３４６巷１２號,"181099,199099,370000,",02-AUG-20,,,,,
28924341,東琳興業股份有限公司,桃園市蘆竹區長興里長興路4段283號,262000000.0,970201.0,桃園市蘆竹區長興里００３鄰長興路四段２８３號,"199099,183099,181011,",02-AUG-20,,,,,
28955239,新奈材料股份有限公司,桃園市觀音區金湖里中山路1段1560號,89123000.0,970401.0,桃園市觀音區金湖里中山路１段１５６０號,"181099,462099,464211,",02-AUG-20,,,,,
28965790,達豐氣體工業股份有限公司,桃園市大園區內海里潮音北路76號,60000000.0,970416.0,桃園市大園區內海里０１３鄰潮音北路７６號,"181015,253999,462099,",02-AUG-20,,,,,
30880609,鈺成金屬股份有限公司,桃園市大園區北港里工六路8號,200000000.0,671123.0,桃園市大園區北港里工六路８號,"181099,262000,462016,382112",02-AUG-20,,,,,
34215796,信華氣體股份有限公司,桃園市龜山區東萬壽路687號、687號3樓4樓及689號1至4樓,15000000.0,670626.0,桃園市龜山區龍壽里東萬壽路６８７號、６８７號３樓４樓及６８９號１至４樓,"482999,457113,181099,462099",02-AUG-20,,,,"信華,SHINN HWA,",2019-11-22
35459404,新美華造漆廠股份有限公司,桃園市八德區聯華街39號1樓,130200000.0,450625.0,桃園市八德區廣德里聯華街３９號１樓,"192011,220999,181099,199012",02-AUG-20,,,,"波麗,亞細亞,新格斯達,日清,瓦特,彩美,耐特氟龍,SHINING STAR,明星環保,MINSIN,陶瓷耐,明星,MING SHING,ASIA,CERAMIC NICE,FINE BOND,WATT-KH,MUGEN,NISSIN,明星牌,愛波龍,YATOMIX,",2019-11-22
42610378,恩旺化學科技有限公司,桃園市桃園區中平路102號3樓之2,0.0,1040616.0,桃園市桃園區中山里中平路１０２號３樓之２,"181014,199012,192011,462015",02-AUG-20,,,,,
42776551,正一國際有限公司,桃園市桃園區泰山里中山路551號7樓,0.0,1050224.0,桃園市桃園區泰山里０１４鄰中山路５５１號７樓,"181014,,,",02-AUG-20,,,,,
42974623,悅盟先進化學股份有限公司,桃園市龜山區迴龍里萬壽路一段241巷2弄2號15樓之5,16500000.0,1070718.0,桃園市龜山區迴龍里萬壽路一段２４１巷２弄２號１５樓之５,"181014,181099,,",02-AUG-20,,,,,
43242175,桃園氧氣工業股份有限公司,桃園市桃園區泰山里中山路535號4樓,7000000.0,570618.0,桃園市桃園區泰山里中山路５３５號４樓,"181099,252299,,",02-AUG-20,,,,,
43645121,廣明實業股份有限公司,桃園市蘆竹區海湖里海山路二段211號,497952000.0,620514.0,桃園市蘆竹區海湖里海山路２段２１１號,"114099,181099,181014,",02-AUG-20,,,,"廣明,",2019-11-22
43848723,政鎰化學工廠有限公司,桃園市龜山區大坑里南上路515號,0.0,670615.0,桃園市龜山區大坑里南上路５１５號,"181099,181014,,",02-AUG-20,,,,"A.A.A.,",2019-11-22
45106865,壹邦應用材料有限公司,桃園市中壢區高鐵站前西路二段17號6樓,0.0,1050516.0,新北市新莊區福營里中正路６５７─１號８樓,"181099,181014,199099,089999",02-AUG-20,,,,,
45108224,咖利多科技股份有限公司,桃園市桃園區中原里宏昌10街12號(1樓),1000000.0,1050518.0,桃園市桃園區中原里宏昌十街１２號１樓,"181014,199099,199011,181099",02-AUG-20,,,,,
45151875,欣利氣體股份有限公司,桃園市平鎮區湧安里工業十路9號,10000000.0,720831.0,桃園市平鎮區湧安里工業十路９號,"181012,457112,,",02-AUG-20,,,,,
50780086,寶麗鑫實業股份有限公司,桃園市楊梅區幼一路9號,2000000.0,1070607.0,桃園市楊梅區高上里００７鄰幼一路９號,"181099,,,",02-AUG-20,,,,,
50907726,嘉碩生醫電子股份有限公司,桃園市平鎮區湧豐里工業二路3號(2樓),90000000.0,1071221.0,桃園市平鎮區湧豐里工業二路３號２樓,"774099,181014,277999,464915",02-AUG-20,,,,,
50913797,金得盛科技股份有限公司,桃園市中壢區洽溪里6鄰永裕路19號7樓,1000000.0,1080311.0,桃園市中壢區洽溪里永裕路１９號７樓,"269999,181099,464211,456999",02-AUG-20,,,,,
50921712,沐燁精密有限公司,桃園市桃園區龍壽里龍泉六街12號11樓,0.0,1080517.0,桃園市八德區福興里００３鄰廣興路３１６巷１２號１樓,"181014,457113,251199,",02-AUG-20,,,,,
52484907,中國熱處理工業股份有限公司,桃園市中壢區內定里中壢工業區高邊路三號,22000000.0,650927.0,桃園市中壢區內定里高邊路３號,"462099,181099,199099,",02-AUG-20,,,,"中熱,CHTSC,",2019-11-22
53159176,俊淳實業股份有限公司,桃園市桃園區信光路90號2樓,7500000.0,990927.0,桃園市桃園區信光里信光路９０號２樓,"239999,181099,192011,220999",02-AUG-20,,,,,
53398943,天藍材料科技有限公司,桃園市蘆竹區海山路628之2號,0.0,1000511.0,桃園市蘆竹區坑口里０１２鄰海山路６２８─２號,"465311,181099,199099,",02-AUG-20,,,,,
53407730,山中智林股份有限公司,桃園市龜山區文化一路86之50號,10000000.0,1000526.0,桃園市龜山區文化里文化一路８６－５０號,"181099,199099,,",02-AUG-20,,,,,
53515415,迦拿國際生物科技股份有限公司,桃園市桃園區汴洲里鹽庫西街72號,500000.0,1000826.0,桃園市桃園區汴洲里鹽庫西街７２號,"181099,092099,,",02-AUG-20,,,,,
53566981,美戶先進材料股份有限公司,桃園市觀音區大同一路1號,300100000.0,1001229.0,桃園市觀音區草漯里大同一路１號,"181099,181014,462099,",02-AUG-20,,,,,
53620845,大研金屬科技股份有限公司,桃園市觀音區富源里新富路855號,65000000.0,1001020.0,桃園市觀音區富源里新富路８５５號,"181099,283100,259999,461516",02-AUG-20,,,,,
53788745,靖灃應用材料股份有限公司,桃園市楊梅區三民路二段96巷1號,15000000.0,1010110.0,桃園市楊梅區金溪里三民路２段９６巷１號,"181099,220111,220212,254411",02-AUG-20,,,,,
53795350,廣銘化工股份有限公司,桃園市觀音區樹林里經建三路48號,71300000.0,1010131.0,桃園市觀音區樹林里經建三路４８號,"181099,191012,193012,",02-AUG-20,,,,,
53806841,合意精密股份有限公司,桃園市蘆竹區長興路3段229巷61號1至3樓,10000000.0,1010229.0,桃園市蘆竹區內厝里長興路３段２２９巷６１號１－３樓,"181099,199012,451099,",02-AUG-20,,,,,
53830223,鈜宇應用有限公司,桃園市蘆竹區中福里大竹一街2巷7號,,1010410.0,桃園市蘆竹區中興里大竹一街２巷７號,"181099,451099,,",02-AUG-20,,,,,
53846098,利源光電科技股份有限公司,桃園市八德區和成路31巷2號,5000000.0,1010509.0,桃園市八德區大發里和成路３１巷２號,"115999,181099,,",02-AUG-20,,,,,
53972593,藍捷精密科技有限公司,桃園市桃園區莊敬里同安街592號6樓,,1010815.0,桃園市桃園區莊敬里同安街５９２號６樓,"181099,199099,,",02-AUG-20,,,,,
53977773,鼎駿實業有限公司,桃園市新屋區中華南路2段352巷5弄4號,0.0,1010828.0,桃園市新屋區埔頂里中華南路２段３５２巷５弄４號,"181099,461999,461599,462099",02-AUG-20,,,,,
53988321,星榮科技有限公司,桃園市平鎮區平南里天津街225號,0.0,1010924.0,桃園市平鎮區平南里天津街２２５號,"462099,181099,,",02-AUG-20,,,,,
53993561,冠品材料科技股份有限公司,桃園市八德區茄苳里永豐路276巷11號,10332080.0,1011005.0,桃園市八德區茄苳里７鄰永豐路２７６巷１１號,"181099,199099,,",02-AUG-20,,,,,
54106016,東邑精密陶瓷股份有限公司,桃園市蘆竹區長興路4段273巷10號,5000000.0,1011222.0,桃園市蘆竹區長興里３鄰長興路４段２７３巷１０號,"181099,451099,,",02-AUG-20,,,,"OC TEC.,",2019-11-22
54138039,恆耀能源股份有限公司,桃園市楊梅區梅獅路二段460號,170000000.0,1020315.0,桃園市楊梅區瑞坪里梅獅路２段４６０號,"181099,,,",02-AUG-20,,,,"LAUSDEO,LAUSDEO ESSENCE OF POWER,",2019-11-22
54236236,山雄科技有限公司,桃園市八德區大義街98巷33號,0.0,1020419.0,桃園市八德區大義里０１５鄰大義街９８巷３３號,"181014,184200,451099,",02-AUG-20,,,,,
54346629,伯特利企業股份有限公司,桃園市平鎮區湧豐里工業二路7號,41000000.0,1020801.0,桃園市平鎮區湧豐里工業二路７號,"181014,462099,,",02-AUG-20,,,,,
54506239,鑫廣鈦企業有限公司,桃園市大園區橫峰里領航北路四段392之1號九樓,,1020712.0,桃園市大園區橫峰里領航北路４段３９２－１號９樓,"160211,160100,181099,462099",02-AUG-20,,,,,
54541171,億力精密科技股份有限公司,桃園市八德區茄明里中華路45號,2000000.0,1021119.0,桃園市八德區茄明里中華路４５號,"181014,271999,269999,277999",02-AUG-20,,,,,
54780545,新合科技股份有限公司,桃園市蘆竹區長興里南崁路二段201巷15號,10100000.0,1030124.0,桃園市蘆竹區長興里００８鄰南崁路二段２０１巷１５號,"181099,199012,,",02-AUG-20,,,,,
54810576,祥耀科技股份有限公司,桃園市桃園區福元里大業路一段196號5樓,20000000.0,1030507.0,桃園市桃園區福元里大業路一段１９６號５樓,"462099,462017,462099,181099",02-AUG-20,,,,,
54925325,普惠材料有限公司,桃園市桃園區龍鳳里國豐六街7號,0.0,1070227.0,桃園市桃園區龍鳳里０１４鄰國豐六街７號,"181099,199012,,",02-AUG-20,,,,,
54925401,京材百昇有限公司,桃園市楊梅區頭湖里3鄰湖山街18巷13號3樓,0.0,1070301.0,桃園市楊梅區頭湖里００３鄰湖山街１８巷１３號３樓,"181099,461913,461914,",02-AUG-20,,,,,
54928097,聚洲科技股份有限公司,桃園市蘆竹區海湖里中圳街18巷16號,2000000.0,1070326.0,桃園市蘆竹區海湖里００１鄰中圳街１８巷１６號,"462099,181099,199099,",02-AUG-20,,,,,
54945856,拾埃生技股份有限公司,桃園市龍潭區烏林里工二路62號,10000000.0,1070820.0,桃園市龍潭區烏林里０３６鄰工二路６２號,"462099,464299,181099,269999",02-AUG-20,,,,,
55654171,百晨科技有限公司,桃園市蘆竹區海山路628之2號,0.0,1061019.0,桃園市蘆竹區坑口里海山路６２８─２號,"181099,199099,451099,",02-AUG-20,,,,,
69551915,原鴻實業有限公司,桃園市中壢區忠義里中園路26號8樓之12,0.0,1051206.0,桃園市中壢區忠義里中園路２６號８樓之１２,"181099,462099,,",02-AUG-20,,,,,
69582467,鈺順材料股份有限公司,桃園市楊梅區新農街二段209巷168號,60000000.0,1060118.0,桃園市楊梅區永平里新農街二段２０９巷１６８號,"462099,464211,269999,181099",02-AUG-20,,,,"EMINENT,",2019-11-22
69670383,明創能源股份有限公司,桃園市中壢區高鐵站前西路一段268號二樓之一,100000000.0,1060621.0,桃園市中壢區青埔里高鐵站前西路１段２６８號２樓之１,"181099,269999,311014,303099",02-AUG-20,,,,,
69735148,天山材料有限公司,桃園市大園區內海里潮音北路76號(2樓),0.0,1061123.0,桃園市大園區內海里０１３鄰潮音北路７６號２樓,"462099,462099,181099,181015",02-AUG-20,,,,,
69735175,宇興碳素股份有限公司,桃園市觀音區富源里新富路161號,15037500.0,1061128.0,桃園市觀音區富源里新富路１６１號,"181099,,,",02-AUG-20,,,,"UCBACON,UNIPERSE,UC,UNIAXES,",2019-11-22
69752997,立合科技有限公司,桃園市觀音區經建四路43號,0.0,1070119.0,桃園市觀音區樹林里經建四路４３號,"181099,199099,339999,",02-AUG-20,,,,,
69753948,鑫鼎奈米科技股份有限公司,桃園市楊梅區梅獅路一段171號,75000000.0,1070123.0,桃園市楊梅區永平里梅獅路一段１７１號,"181099,199099,,",02-AUG-20,,,,,
69759823,金匯科技股份有限公司,桃園市觀音區經建四路43號,100000000.0,1070212.0,桃園市觀音區樹林里經建四路４３號,"254411,254399,181099,",02-AUG-20,,,,,
70452890,佳和桂科技股份有限公司,桃園市楊梅區青山里獅四路2號,400000000.0,881115.0,桃園市楊梅區青山里２鄰獅四路２號,"200211,181099,089999,200212",02-AUG-20,,,,,
70583957,碧氫科技開發股份有限公司,桃園市龜山區樂安街435巷219號,123875000.0,890720.0,桃園市龜山區樂善里００９鄰樂安街４３５巷２１９號,"181099,292999,,",02-AUG-20,,,,"EZ LU,",2019-11-22
70682838,環越精工機械股份有限公司,桃園市蘆竹區長興里南崁路二段402巷2弄11號1樓,5000000.0,881228.0,桃園市蘆竹區長興里南崁路２段４０２巷２弄１１號,"181099,293700,340099,462099",02-AUG-20,,,,,
70684224,常禾菁研科技股份有限公司,桃園市觀音區工業一路5號,174082000.0,881229.0,桃園市觀音區樹林里工業一路５號,"199099,181099,220999,",02-AUG-20,,,,"常禾菁研科技,EVERVICTORY ACUTECH CORPORATION,",2019-11-22
70771944,欣偉科技股份有限公司,桃園市大園區工三路7號,360000000.0,890510.0,桃園市大園區北港里工三路７號,"181099,277999,451099,",02-AUG-20,,,,"SINGWAY,",2019-11-22
79950519,名泰化學材料有限公司,桃園市觀音區工業五路7號,,910501.0,桃園市觀音區樹林里工業五路７號,"181099,462099,,",02-AUG-20,,,,"M T,名泰,MT,",2019-11-22
80134430,理翰應用科技有限公司,桃園市中壢區慈惠三街157巷15號15樓,0.0,920207.0,桃園市中壢區金華里２０鄰慈惠三街１５７巷１５號１５樓,"462017,269999,181099,",02-AUG-20,,,,"L.T.A.T,理翰應用科技,",2019-11-22
80466562,京和科技股份有限公司,桃園市桃園區中正路1080號21樓,185100000.0,920820.0,桃園市桃園區同安里中正路１０８０號２１樓,"462099,181015,461515,461516",02-AUG-20,,,,,
80733532,群寶科技股份有限公司,桃園市蘆竹區海湖里海山東街398號,20000000.0,930323.0,桃園市蘆竹區海湖里海山東街３９８號,"181099,,,",02-AUG-20,,,,,
80746488,佳利達企業股份有限公司,桃園市觀音區樹林里成功路二段913號,121680000.0,930405.0,桃園市觀音區樹林里成功路２段９１３號,"111300,181099,220212,220911",02-AUG-20,,,,"普樂龍,G. PLALON,",2019-11-22
82782087,義鎷齊實業股份有限公司,桃園市龜山區萬壽路二段789巷3弄22號2樓,1000000.0,1071123.0,桃園市龜山區龜山里萬壽路二段７８９巷３弄２２號２樓,"181099,,,",02-AUG-20,,,,,
83463456,摩爾應材有限公司,桃園市蘆竹區長興里南崁路二段9號3樓之4,0.0,1090210.0,桃園市蘆竹區長興里南崁路二段９號３樓之４,"181014,462099,,",02-AUG-20,,,,,
83696595,三銀科技有限公司,桃園市桃園區中正路1071號6樓之5,0.0,1090623.0,高雄市鳳山區中和里００９鄰自由路３８２號,"181099,,,",02-AUG-20,,,,,
84305884,來順股份有限公司,桃園市大園區中山北路280巷16號,5000000.0,820806.0,桃園市大園區內海里中山北路２８０巷１６號,"181099,,,",02-AUG-20,,,,,
84311324,台灣美格股份有限公司,桃園市中壢區自強六路3號,200000000.0,830530.0,桃園市中壢區復興里自強六路３號,"181099,771999,,",02-AUG-20,,,,,
84357307,舜盛貿易有限公司,桃園市大園區內海里中山北路264號,,820508.0,桃園市大園區內海里中山北路２６４號,"469999,181099,,",02-AUG-20,,,,"FS,",2019-11-22
84710883,順倉股份有限公司,桃園市大園區北港里大工路136號,70000000.0,830406.0,桃園市大園區北港里大工路１３６號,"382112,381111,181099,462099",02-AUG-20,,,,,
85115469,台成展業股份有限公司,桃園市觀音區經建四路4號,1000000.0,1081129.0,桃園市觀音區樹林里經建四路４號,"181099,462099,,",02-AUG-20,,,,,
86426005,明揚特殊氣體有限公司,桃園市中壢區西園路122號,0.0,801214.0,桃園市中壢區永福里西園路１２２號,"462099,181099,457112,",02-AUG-20,,,,,
86534996,奇奕國際股份有限公司,桃園市蘆竹區南崁路一段83號7樓之5,40000000.0,810113.0,桃園市蘆竹區錦中里南崁路１段８３號７樓之５,"485299,469999,181099,",02-AUG-20,,,,"PRIME,POMAT,",2019-11-22
86580822,尚合氟素有限公司,桃園市平鎮區東勢里東龍街611巷18號,,810309.0,桃園市平鎮區東勢里東龍街６１１巷１８號,"181099,254399,,",02-AUG-20,,,,,
86723146,德威龍企業有限公司,桃園市桃園區經國路888號12樓之3,0.0,810617.0,桃園市桃園區汴洲里０２２鄰經國路８８８號１２樓之３,"454999,181099,462099,",02-AUG-20,,,,"WELL TASTE,",2019-11-22
89721282,台灣氰達工業有限公司,桃園市觀音區工業一路11之1號,0.0,841007.0,桃園市觀音區樹林里１５鄰工業一路１１－１號,"220300,181099,199099,220999",02-AUG-20,,,,"DAMOLD,力達鋼,",2019-11-22
89793004,久冠企業有限公司,桃園市觀音區榮工北路4號,0.0,841128.0,桃園市觀音區草漯里榮工北路４號,"181099,462099,,",02-AUG-20,,,,,
97211451,將溢機械工程有限公司,桃園市蘆竹區後壁厝88-10號,,850907.0,桃園市蘆竹區坑口里７鄰後壁厝８８－１０號,"253999,252299,292999,181015",02-AUG-20,,,,,
4403862,鴻元生技股份有限公司,臺中市北屯區平安里13鄰崇德路二段128號6樓之2,230422500.0,630212.0,臺中市北屯區平安里崇德路２段１２８號６樓之２,"084099,181099,199099,193099",02-AUG-20,,,,"JUPITER ESSENCE,DS,采鴻,COLORFUL POWERFUL,水勢力,千覓一舒,",2019-11-22
22078500,豐洲化工股份有限公司,臺中市霧峰區五福里五福路528號,9000000.0,750308.0,臺中市霧峰區五福里五福路５２８號,"181099,462099,,",02-AUG-20,,,,,
22245063,台茂高分子科學股份有限公司,臺中市大肚區社腳里沙田路一段854巷67之1號,45000000.0,750826.0,臺中市大肚區社腳里７鄰沙田路１段８５４巷６７─１號,"181099,220999,220912,451099",02-AUG-20,,,,"台茂,台茂高分子茂,",2019-11-22
23983502,興太化學股份有限公司,臺中市大肚區南榮路107號,330000000.0,791108.0,臺中市大肚區中和里南榮路１０７號,"181014,462099,452000,",02-AUG-20,,,,"SYNTAI CHEMICALS & PHARMACEUTICALS,SYNTAI,SYNTAI CHEMICALS PHARMACEUTICALS,",2019-11-22
24837710,宏聚化學有限公司,臺中市中區民族路64號9樓之8,,1040212.0,臺中市中　區公園里民族路６４號９樓之８,"181099,,,",02-AUG-20,,,,,
24840433,漢特企業有限公司,臺中市南屯區大墩五街330號1樓,0.0,1040309.0,臺中市南屯區同心里大墩五街３３０號１樓,"181099,199099,,",02-AUG-20,,,,,
